EID,GPU Duration (µs),Input Vertices Read,Input Primitives,GS Primitives,Rasterizer Invocations,Rasterized Primitives,Samples Passed,VS Invocations,TCS Invocations,TES Invocations,GS Invocations,PS Invocations,CS Invocations,CL Stall (%),Clipper Bottleneck (%),DS Bottleneck (%),DS Stall (%),Samples Killed in FS,GS Bottleneck (%),HS Bottleneck (%),HS Stall (%),VF Bottleneck (%),Pixels Failing Tests,Samples Blended,Samples Written,Rasterized Pixels,BC Bottleneck (%),Early Depth Test Fails,Early Hi-Depth Test Fails,Hi-Depth Bottleneck (%),SF Stall (%),Strip-Fans Bottleneck (%),SO Bottleneck (%),SO Stall (%),VS Bottleneck (%),CS EM Pipe Active (%),CS FPU Pipe Active (%),CS Send Pipeline Active (%),EU AVG IPC Rate,EU Active (%),EU Stall (%),EU Thread Occupancy (%),Shader Barrier Messages,CS Threads Dispatched,DS EM Pipe Active (%),DS FPU Pipe Active (%),DS Send Pipe Active (%),DS Threads Dispatched,FS Threads Dispatched,GS EM Pipe Active (%),GS FPU Pipe Active (%),GS Send Pipe Active (%),GS Threads Dispatched,HS EM Pipe Active (%),HS FPU Pipe Active (%),HS Send Pipe Active (%),HS Threads Dispatched,EM Pipe Active (%),EU FPU And EM Pipes Active (%),EU FPU Pipe Active (%),EU Send Pipe Active (%),PS EM Pipe Active (%),PS FPU Pipe Active (%),PS Send Pipeline Active (%),VS EM Pipe Active (%),VS FPU Pipe Active (%),VS Send Pipe Active (%),VS Threads Dispatched,AVG GPU Core Frequency,Any Engine Busy (%),Blitter Ring Busy (%),Compute Ring Busy (%),GPU Busy (%),GPU Core Clocks,GPU Time Elapsed (µs),Posh Ring Busy (%),Render Ring Busy (%),Render and compute engines are simultaneously busy (%),TestCounter0,TestCounter1,TestCounter2,TestCounter3,TestCounter4,TestCounter5,TestCounter6,TestCounter7,TestCounter8,TestCounter9 - OAR enable,Vdbox0 Ring Busy (%),Vebox Ring Busy (%),Slice0 Pipe0 PS Output Available (%),Slice0 Pipe0 Pixel Values Ready (%),Polygon Data Ready (%),Slice0 Dualsubslice0 Non-sampler Shader Access Stalled On L3 (%),Slice0 Dualsubslice1 Non-sampler Shader Access Stalled On L3 (%),Slice0 Rasterizer Input Available (%),Slice0 Rasterizer Output Ready (%),Slice0 Pipe0 Post-EarlyZ Pixel Data Ready (%),Sampler Slice0 Dualsubslice0 is bottleneck (%),Slice0 DualSubslice0 Input Available (%),Slice0 DualSubslice0 Sampler Output Ready (%),Slice0 DualSubslice1 Input Available (%),Slice0 DualSubslice1 Sampler Output Ready (%),Non-PS Thread Ready For Dispatch on Slice0 DualSubslice0 Thread Dispatcher (%),Non-PS Thread Ready For Dispatch on Slice0 DualSubslice1 Thread Dispatcher (%),PS Thread Ready For Dispatch on Slice0 Dualsubslice0 Thread Dispatcher (%),PS Thread Ready For Dispatch on Slice0 Dualsubslice1 Thread Dispatcher (%),Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher (%),Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 0 (%),Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 1 (%),Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 2 (%),Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 3 (%),Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher (%),Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 0 (%),Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 1 (%),Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 2 (%),Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 3 (%),GTI Read Throughput (bytes),GTI Write Throughput (bytes),SQ00 is full (%),SQ01 is full (%),SQ10 is full (%),SQ11 is full (%),Slice0 L3 Bank0 Input Available (%),Slice0 L3 Bank0 Output Ready (%),Slice0 L3 Bank1 Input Available (%),Slice0 L3 Bank1 Output Ready (%),Slice0 L3 Bank2 Input Available (%),Slice0 L3 Bank2 Output Ready (%),Slice0 L3 Bank3 Input Available (%),Slice0 L3 Bank3 Output Ready (%),L3 Shader Throughput (bytes),Shader Memory Accesses,Shader Atomic Memory Accesses,SLM Bytes Read (bytes),SLM Bytes Written (bytes),Sampler00 Busy (%),Samplers Bottleneck (%),Samplers Busy (%),Sampler Texels Misses,Sampler Texels
137,28863.08421,3,1,0,1,1,1440000,3,0,0,0,1440000,0,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00002,0.00073,0,0,1440000,1440000,0.00,0,0,0.00077,0.00,0.00,0.00,2.67167E-06,0.00,0.00,0.00,0.00,1.07571,85.49045,14.46139,99.86366,0,0,0.00,0.00,0.00,0,45000,0.00,0.00,0.00,0,0.00,0.00,0.00,0,7.27394,6.32657,82.62123,5.56988,7.27299,82.61126,5.56995,0.00,2.67140E-06,2.67148E-06,2,1086791191,100.00153,0.00,0.00,100.00,37433526,34444.083,0.00,100.00581,0.00,0,37432046,37432246,18716223,12477549,12477616,6238841,24955497,37433446,37433646,0.00,100.00902,0.48086,0.48131,8.01464E-06,0.00116,0.00083,94.24744,95.1005,99.6775,0.00032,1.91426,1.89986,1.91377,1.89703,0.00002,0.00,99.81901,99.77563,1.37337,0.34567,0.34572,0.34554,0.34549,1.37436,0.34566,0.34572,0.34554,0.34548,30763968,3056064,0.00,0.00,0.00,0.00,5.98766,5.98622,2.56168,2.56094,0.45717,0.45596,0.39767,0.39649,841100544,13142196,0,0,0,57.64096,0.00032,57.64096,1758088,5760000
