os,cpu,gpu,ram,kernel,driver,cpuscheduler
Ubuntu 22.04.1 LTS,11th Gen Intel Core i5-11400 @ 2.60GHz,UHD Graphics 730,65647272,5.15.0-50-generic,4.6 Mesa 22.2.0-devel,powersave
fps,frametime,cpu_load,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,elapsed
98.174,10186,8.66667,0,32,0,0,0,0,0,12.3502,13167848594
143.349,6976,8.66667,0,32,0,0,0,0,0,12.3502,13267981249
141.443,7070,8.66667,0,32,0,0,0,0,0,12.3502,13368127535
135.245,7394,8.66667,0,32,0,0,0,0,0,12.3502,13468257628
77.0357,12981,8.66667,0,32,0,0,0,0,0,12.3502,13568424862
76.8876,13006,6.18729,0,32,0,0,0,0,0,12.3502,13668584656
97.8186,10223,6.18729,0,32,0,0,0,0,0,12.3502,13768708871
148.192,6748,6.18729,0,32,0,0,0,0,0,12.3502,13868835501
127.324,7854,6.18729,0,32,0,0,0,0,0,12.3502,13968990312
77.8756,12841,6.18729,0,32,0,0,0,0,0,12.3502,14069157495
97.2573,10282,7.84641,0,31,0,0,0,0,0,12.3592,14169319591
76.9408,12997,7.84641,0,31,0,0,0,0,0,12.3592,14269460301
76.5462,13064,7.84641,0,31,0,0,0,0,0,12.3592,14369606602
77.7061,12869,7.84641,0,31,0,0,0,0,0,12.3592,14469760906
134.644,7427,7.84641,0,31,0,0,0,0,0,12.3592,14569928330
76.9704,12992,7.16667,0,31,0,0,0,0,0,12.3592,14670096105
75.6315,13222,7.16667,0,31,0,0,0,0,0,12.3592,14770183565
143.41,6973,7.16667,0,31,0,0,0,0,0,12.3592,14870289914
140.233,7131,7.16667,0,31,0,0,0,0,0,12.3592,14970389946
164.962,6062,7.16667,0,31,0,0,0,0,0,12.3592,15070518214
159.363,6275,10.0503,0,40,0,0,0,0,0,12.3721,15170578972
163.666,6110,10.0503,0,40,0,0,0,0,0,12.3721,15270655231
160.102,6246,10.0503,0,40,0,0,0,0,0,12.3721,15370722678
76.1905,13125,10.0503,0,40,0,0,0,0,0,12.3721,15470805108
75.7518,13201,10.0503,0,40,0,0,0,0,0,12.3721,15570890566
75.4774,13249,10.0503,0,40,0,0,0,0,0,12.3721,15670968425
76.2137,13121,7.92079,0,40,0,0,0,0,0,12.3478,15771038428
156.838,6376,7.92079,0,40,0,0,0,0,0,12.3478,15871143569
146.735,6815,7.92079,0,40,0,0,0,0,0,12.3478,15971249743
145.033,6895,7.92079,0,40,0,0,0,0,0,12.3478,16071356109
101.554,9847,7.92079,0,40,0,0,0,0,0,12.3478,16171531869
138.389,7226,8.60927,0,31,0,0,0,0,0,12.3547,16271656189
131.096,7628,8.60927,0,31,0,0,0,0,0,12.3547,16371808157
144.488,6921,8.60927,0,31,0,0,0,0,0,12.3547,16471962459
127.453,7846,8.60927,0,31,0,0,0,0,0,12.3547,16572117231
126.342,7915,8.60927,0,31,0,0,0,0,0,12.3547,16672276656
91.9963,10870,6.6335,0,31,0,0,0,0,0,12.3547,16772425368
107.805,9276,6.6335,0,31,0,0,0,0,0,12.3547,16872493921
131.354,7613,6.6335,0,31,0,0,0,0,0,12.3547,16972652473
134.553,7432,6.6335,0,31,0,0,0,0,0,12.3547,17072820412
99.96,10004,6.6335,0,31,0,0,0,0,0,12.3547,17172977357
144.991,6897,7.93919,0,31,0,0,0,0,0,12.3515,17273147652
137.287,7284,7.93919,0,31,0,0,0,0,0,12.3515,17373320147
140.964,7094,7.93919,0,31,0,0,0,0,0,12.3515,17473486391
123.716,8083,7.93919,0,31,0,0,0,0,0,12.3515,17573653177
136.054,7350,7.93919,0,31,0,0,0,0,0,12.3515,17673799871
157.803,6337,7.06076,0,31,0,0,0,0,0,12.3515,17773906131
136.874,7306,7.06076,0,31,0,0,0,0,0,12.3515,17874063625
138.677,7211,7.06076,0,31,0,0,0,0,0,12.3515,17974155712
140.805,7102,7.06076,0,31,0,0,0,0,0,12.3515,18074268858
110.375,9060,7.06076,0,31,0,0,0,0,0,12.3515,18174444667
123.931,8069,7.80731,0,32,0,0,0,0,0,12.3643,18274543267
138.427,7224,7.80731,0,32,0,0,0,0,0,12.3643,18374613091
108.272,9236,7.80731,0,32,0,0,0,0,0,12.3643,18474726634
76.9112,13002,7.80731,0,32,0,0,0,0,0,12.3643,18574869580
107.411,9310,7.80731,0,32,0,0,0,0,0,12.3643,18675049640
105.742,9457,7.04698,0,32,0,0,0,0,0,12.3643,18775129632
151.745,6590,7.04698,0,32,0,0,0,0,0,12.3643,18875212195
95.0751,10518,7.04698,0,32,0,0,0,0,0,12.3643,18975362586
107.158,9332,7.04698,0,32,0,0,0,0,0,12.3643,19075519921
94.8407,10544,7.04698,0,32,0,0,0,0,0,12.3643,19175623887
94.3574,10598,7.98669,0,31,0,0,0,0,0,12.3702,19275723900
92.3105,10833,7.98669,0,31,0,0,0,0,0,12.3702,19375817710
159.617,6265,7.98669,0,31,0,0,0,0,0,12.3702,19475881858
95.2472,10499,7.98669,0,31,0,0,0,0,0,12.3702,19576028264
113.148,8838,7.98669,0,31,0,0,0,0,0,12.3702,19676142859
130.582,7658,7.78146,0,31,0,0,0,0,0,12.3547,19776252040
153.988,6494,7.78146,0,31,0,0,0,0,0,12.3547,19876326541
100.847,9916,7.78146,0,31,0,0,0,0,0,12.3547,19976485523
106.394,9399,7.78146,0,31,0,0,0,0,0,12.3547,20076655247
149.993,6667,7.78146,0,31,0,0,0,0,0,12.3547,20176718239
143.575,6965,9.7973,0,31,0,0,0,0,0,12.3567,20276811317
